name,home,away,statisticsType,valueType,homeValue,awayValue,key,Categoría,homeTotal,awayTotal,event_id
Pases precisos,216,130,positive,event,216.0,130.0,accuratePasses,Pases,,,11972794
Laterales,36,30,positive,event,36.0,30.0,throwIns,Pases,,,11972794
Fase de tercio final,42/70 (60%),20/45 (44%),positive,team,42.0,20.0,finalThirdPhaseStatistic,Pases,70.0,45.0,11972794
Pases largos,35/68 (51%),28/58 (48%),positive,team,35.0,28.0,accurateLongBalls,Pases,68.0,58.0,11972794
Centros,10/39 (25%),3/5 (60%),positive,team,10.0,3.0,accurateCross,Pases,39.0,5.0,11972794
Duelos,40%,33%,positive,event,40.0,33.0,duelWonPercent,Duelos,,,11972794
Pérdidas de posesión,10,7,negative,event,10.0,7.0,dispossessed,Duelos,,,11972794
Duelos en el suelo,62/153 (41%),34/125 (27%),positive,team,62.0,34.0,groundDuelsPercentage,Duelos,153.0,125.0,11972794
Duelos aéreos,29/69 (42%),30/66 (45%),positive,team,29.0,30.0,aerialDuelsPercentage,Duelos,69.0,66.0,11972794
Regates,11/17 (65%),10/14 (71%),positive,team,11.0,10.0,dribblesPercentage,Duelos,17.0,14.0,11972794
Entradas totales,1,6,positive,event,1.0,6.0,totalTackle,Defensa,,,11972794
Intercepciones,13,17,positive,event,13.0,17.0,interceptionWon,Defensa,,,11972794
Despejes,6,39,positive,event,6.0,39.0,totalClearance,Defensa,,,11972794
Salvadas totales,1,3,positive,event,1.0,3.0,goalkeeperSaves,Arquero,,,11972794
Saques de arco,3,8,positive,event,3.0,8.0,goalKicks,Arquero,,,11972794
Posesión,67%,33%,positive,event,67.0,33.0,ballPossession,General,,,11972797
Goles esperados,1.48,0.60,positive,event,1.48,0.6,expectedGoals,General,,,11972797
Remates totales,12,8,positive,event,12.0,8.0,totalShotsOnGoal,General,,,11972797
Atajadas,1,2,positive,event,1.0,2.0,goalkeeperSaves,General,,,11972797
Córners,5,2,positive,event,5.0,2.0,cornerKicks,General,,,11972797
Faltas,14,17,negative,event,14.0,17.0,fouls,General,,,11972797
Pases,501,276,positive,event,501.0,276.0,passes,General,,,11972797
Entradas,5,6,positive,event,5.0,6.0,totalTackle,General,,,11972797
Tiros libre,3,1,positive,event,3.0,1.0,freeKicks,General,,,11972797
Tarjetas amarillas,1,4,negative,event,1.0,4.0,yellowCards,General,,,11972797
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972797
Remates totales,12,8,positive,event,12.0,8.0,totalShotsOnGoal,Remates,,,11972797
Remates al arco,2,1,positive,event,2.0,1.0,shotsOnGoal,Remates,,,11972797
Palo,1,0,negative,event,1.0,0.0,hitWoodwork,Remates,,,11972797
Remates fuera,7,5,negative,event,7.0,5.0,shotsOffGoal,Remates,,,11972797
Remates bloqueados,2,1,negative,event,2.0,1.0,blockedScoringAttempt,Remates,,,11972797
Remates dentro del área,9,6,positive,event,9.0,6.0,totalShotsInsideBox,Remates,,,11972797
Remates fuera del área,3,2,positive,event,3.0,2.0,totalShotsOutsideBox,Remates,,,11972797
Pases en profundidad,5,0,positive,event,5.0,0.0,accurateThroughBall,Ataques,,,11972797
Toques en el área penal,18,9,positive,event,18.0,9.0,touchesInOppBox,Ataques,,,11972797
Fuera de juego,1,1,negative,event,1.0,1.0,offsides,Ataques,,,11972797
Pases precisos,400,182,positive,event,400.0,182.0,accuratePasses,Pases,,,11972797
Laterales,28,13,positive,event,28.0,13.0,throwIns,Pases,,,11972797
Fase de tercio final,55/84 (65%),17/43 (40%),positive,team,55.0,17.0,finalThirdPhaseStatistic,Pases,84.0,43.0,11972797
Pases largos,40/62 (64%),20/52 (38%),positive,team,40.0,20.0,accurateLongBalls,Pases,62.0,52.0,11972797
Centros,6/21 (28%),2/3 (66%),positive,team,6.0,2.0,accurateCross,Pases,21.0,3.0,11972797
Duelos,44%,28%,positive,event,44.0,28.0,duelWonPercent,Duelos,,,11972797
Pérdidas de posesión,8,8,negative,event,8.0,8.0,dispossessed,Duelos,,,11972797
Duelos en el suelo,62/149 (42%),32/152 (21%),positive,team,62.0,32.0,groundDuelsPercentage,Duelos,149.0,152.0,11972797
Duelos aéreos,21/37 (57%),26/48 (54%),positive,team,21.0,26.0,aerialDuelsPercentage,Duelos,37.0,48.0,11972797
Regates,21/29 (72%),2/11 (18%),positive,team,21.0,2.0,dribblesPercentage,Duelos,29.0,11.0,11972797
Entradas totales,5,6,positive,event,5.0,6.0,totalTackle,Defensa,,,11972797
Intercepciones,17,19,positive,event,17.0,19.0,interceptionWon,Defensa,,,11972797
Despejes,7,19,positive,event,7.0,19.0,totalClearance,Defensa,,,11972797
Errores seguidos por remate,3,4,negative,event,3.0,4.0,errorsLeadToShot,Defensa,,,11972797
Salvadas totales,1,2,positive,event,1.0,2.0,goalkeeperSaves,Arquero,,,11972797
Saques de arco,12,15,positive,event,12.0,15.0,goalKicks,Arquero,,,11972797
Posesión,65%,35%,positive,event,65.0,35.0,ballPossession,General,,,11972799
Goles esperados,1.37,0.23,positive,event,1.37,0.23,expectedGoals,General,,,11972799
Remates totales,10,9,positive,event,10.0,9.0,totalShotsOnGoal,General,,,11972799
Atajadas,2,3,positive,event,2.0,3.0,goalkeeperSaves,General,,,11972799
Córners,4,6,positive,event,4.0,6.0,cornerKicks,General,,,11972799
Faltas,12,11,negative,event,12.0,11.0,fouls,General,,,11972799
Pases,496,214,positive,event,496.0,214.0,passes,General,,,11972799
Entradas,2,3,positive,event,2.0,3.0,totalTackle,General,,,11972799
Tiros libre,5,2,positive,event,5.0,2.0,freeKicks,General,,,11972799
Tarjetas amarillas,2,2,negative,event,2.0,2.0,yellowCards,General,,,11972799
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972799
Remates totales,10,9,positive,event,10.0,9.0,totalShotsOnGoal,Remates,,,11972799
Remates al arco,3,2,positive,event,3.0,2.0,shotsOnGoal,Remates,,,11972799
Palo,0,0,negative,event,0.0,0.0,hitWoodwork,Remates,,,11972799
Remates fuera,3,6,negative,event,3.0,6.0,shotsOffGoal,Remates,,,11972799
Remates bloqueados,4,1,negative,event,4.0,1.0,blockedScoringAttempt,Remates,,,11972799
Remates dentro del área,4,3,positive,event,4.0,3.0,totalShotsInsideBox,Remates,,,11972799
Remates fuera del área,6,6,positive,event,6.0,6.0,totalShotsOutsideBox,Remates,,,11972799
Pases en profundidad,6,0,positive,event,6.0,0.0,accurateThroughBall,Ataques,,,11972799
Toques en el área penal,11,13,positive,event,11.0,13.0,touchesInOppBox,Ataques,,,11972799
Fuera de juego,0,6,negative,event,0.0,6.0,offsides,Ataques,,,11972799
Pases precisos,397,132,positive,event,397.0,132.0,accuratePasses,Pases,,,11972799
Laterales,23,26,positive,event,23.0,26.0,throwIns,Pases,,,11972799
Fase de tercio final,60/84 (71%),30/52 (58%),positive,team,60.0,30.0,finalThirdPhaseStatistic,Pases,84.0,52.0,11972799
Pases largos,37/70 (52%),29/57 (50%),positive,team,37.0,29.0,accurateLongBalls,Pases,70.0,57.0,11972799
Centros,12/33 (36%),5/20 (25%),positive,team,12.0,5.0,accurateCross,Pases,33.0,20.0,11972799
Duelos,39%,37%,positive,event,39.0,37.0,duelWonPercent,Duelos,,,11972799
Pérdidas de posesión,6,6,negative,event,6.0,6.0,dispossessed,Duelos,,,11972799
Duelos en el suelo,35/99 (35%),33/106 (31%),positive,team,35.0,33.0,groundDuelsPercentage,Duelos,99.0,106.0,11972799
Duelos aéreos,26/55 (47%),28/58 (48%),positive,team,26.0,28.0,aerialDuelsPercentage,Duelos,55.0,58.0,11972799
Regates,14/25 (56%),13/19 (68%),positive,team,14.0,13.0,dribblesPercentage,Duelos,25.0,19.0,11972799
Entradas totales,2,3,positive,event,2.0,3.0,totalTackle,Defensa,,,11972799
Intercepciones,11,28,positive,event,11.0,28.0,interceptionWon,Defensa,,,11972799
Despejes,26,29,positive,event,26.0,29.0,totalClearance,Defensa,,,11972799
Salvadas totales,2,3,positive,event,2.0,3.0,goalkeeperSaves,Arquero,,,11972799
Centros descolgados,1,1,positive,event,1.0,1.0,highClaims,Arquero,,,11972799
Saques de arco,12,14,positive,event,12.0,14.0,goalKicks,Arquero,,,11972799
Posesión,46%,54%,positive,event,46.0,54.0,ballPossession,General,,,11972795
Goles esperados,1.09,0.55,positive,event,1.09,0.55,expectedGoals,General,,,11972795
Remates totales,9,8,positive,event,9.0,8.0,totalShotsOnGoal,General,,,11972795
Atajadas,1,1,positive,event,1.0,1.0,goalkeeperSaves,General,,,11972795
Córners,5,7,positive,event,5.0,7.0,cornerKicks,General,,,11972795
Faltas,6,18,negative,event,6.0,18.0,fouls,General,,,11972795
Pases,298,363,positive,event,298.0,363.0,passes,General,,,11972795
Entradas,0,7,positive,event,0.0,7.0,totalTackle,General,,,11972795
Tiros libre,3,0,positive,event,3.0,0.0,freeKicks,General,,,11972795
Tarjetas amarillas,1,2,negative,event,1.0,2.0,yellowCards,General,,,11972795
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972795
Remates totales,9,8,positive,event,9.0,8.0,totalShotsOnGoal,Remates,,,11972795
Remates al arco,1,1,positive,event,1.0,1.0,shotsOnGoal,Remates,,,11972795
Palo,1,0,negative,event,1.0,0.0,hitWoodwork,Remates,,,11972795
Remates fuera,5,4,negative,event,5.0,4.0,shotsOffGoal,Remates,,,11972795
Remates bloqueados,2,3,negative,event,2.0,3.0,blockedScoringAttempt,Remates,,,11972795
Remates dentro del área,5,4,positive,event,5.0,4.0,totalShotsInsideBox,Remates,,,11972795
Remates fuera del área,4,4,positive,event,4.0,4.0,totalShotsOutsideBox,Remates,,,11972795
Pases en profundidad,0,0,positive,event,0.0,0.0,accurateThroughBall,Ataques,,,11972795
Toques en el área penal,7,10,positive,event,7.0,10.0,touchesInOppBox,Ataques,,,11972795
Fuera de juego,1,1,negative,event,1.0,1.0,offsides,Ataques,,,11972795
Pases precisos,234,272,positive,event,234.0,272.0,accuratePasses,Pases,,,11972795
Laterales,27,24,positive,event,27.0,24.0,throwIns,Pases,,,11972795
Fase de tercio final,26/42 (62%),49/73 (67%),positive,team,26.0,49.0,finalThirdPhaseStatistic,Pases,42.0,73.0,11972795
Pases largos,32/52 (61%),33/57 (57%),positive,team,32.0,33.0,accurateLongBalls,Pases,52.0,57.0,11972795
Centros,4/4 (100%),7/23 (30%),positive,team,4.0,7.0,accurateCross,Pases,4.0,23.0,11972795
Duelos,37%,33%,positive,event,37.0,33.0,duelWonPercent,Duelos,,,11972795
Pérdidas de posesión,8,10,negative,event,8.0,10.0,dispossessed,Duelos,,,11972795
Duelos en el suelo,40/122 (33%),46/134 (34%),positive,team,40.0,46.0,groundDuelsPercentage,Duelos,122.0,134.0,11972795
Duelos aéreos,21/39 (54%),10/33 (30%),positive,team,21.0,10.0,aerialDuelsPercentage,Duelos,39.0,33.0,11972795
Regates,11/22 (50%),4/5 (80%),positive,team,11.0,4.0,dribblesPercentage,Duelos,22.0,5.0,11972795
Entradas totales,0,7,positive,event,0.0,7.0,totalTackle,Defensa,,,11972795
Intercepciones,20,10,positive,event,20.0,10.0,interceptionWon,Defensa,,,11972795
Despejes,16,20,positive,event,16.0,20.0,totalClearance,Defensa,,,11972795
Errores seguidos por remate,1,2,negative,event,1.0,2.0,errorsLeadToShot,Defensa,,,11972795
Salvadas totales,1,1,positive,event,1.0,1.0,goalkeeperSaves,Arquero,,,11972795
Saques de arco,2,8,positive,event,2.0,8.0,goalKicks,Arquero,,,11972795
Posesión,54%,46%,positive,event,54.0,46.0,ballPossession,General,,,11972790
Goles esperados,0.05,0.23,positive,event,0.05,0.23,expectedGoals,General,,,11972790
Remates totales,5,6,positive,event,5.0,6.0,totalShotsOnGoal,General,,,11972790
Atajadas,1,0,positive,event,1.0,0.0,goalkeeperSaves,General,,,11972790
Córners,3,1,positive,event,3.0,1.0,cornerKicks,General,,,11972790
Faltas,20,13,negative,event,20.0,13.0,fouls,General,,,11972790
Pases,350,313,positive,event,350.0,313.0,passes,General,,,11972790
Entradas,0,7,positive,event,0.0,7.0,totalTackle,General,,,11972790
Tiros libre,2,5,positive,event,2.0,5.0,freeKicks,General,,,11972790
Tarjetas amarillas,3,3,negative,event,3.0,3.0,yellowCards,General,,,11972790
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972790
Remates totales,5,6,positive,event,5.0,6.0,totalShotsOnGoal,Remates,,,11972790
Remates al arco,0,1,positive,event,0.0,1.0,shotsOnGoal,Remates,,,11972790
Palo,0,0,negative,event,0.0,0.0,hitWoodwork,Remates,,,11972790
Remates fuera,3,4,negative,event,3.0,4.0,shotsOffGoal,Remates,,,11972790
Remates bloqueados,2,1,negative,event,2.0,1.0,blockedScoringAttempt,Remates,,,11972790
Remates dentro del área,0,1,positive,event,0.0,1.0,totalShotsInsideBox,Remates,,,11972790
Remates fuera del área,5,5,positive,event,5.0,5.0,totalShotsOutsideBox,Remates,,,11972790
Pases en profundidad,0,0,positive,event,0.0,0.0,accurateThroughBall,Ataques,,,11972790
Toques en el área penal,7,2,positive,event,7.0,2.0,touchesInOppBox,Ataques,,,11972790
Fuera de juego,2,0,negative,event,2.0,0.0,offsides,Ataques,,,11972790
Pases precisos,227,192,positive,event,227.0,192.0,accuratePasses,Pases,,,11972790
Laterales,32,35,positive,event,32.0,35.0,throwIns,Pases,,,11972790
Fase de tercio final,33/55 (60%),33/75 (44%),positive,team,33.0,33.0,finalThirdPhaseStatistic,Pases,55.0,75.0,11972790
Pases largos,45/94 (47%),26/63 (41%),positive,team,45.0,26.0,accurateLongBalls,Pases,94.0,63.0,11972790
Centros,4/18 (22%),2/7 (28%),positive,team,4.0,2.0,accurateCross,Pases,18.0,7.0,11972790
Duelos,40%,37%,positive,event,40.0,37.0,duelWonPercent,Duelos,,,11972790
Pérdidas de posesión,20,15,negative,event,20.0,15.0,dispossessed,Duelos,,,11972790
Duelos en el suelo,59/159 (37%),54/160 (34%),positive,team,59.0,54.0,groundDuelsPercentage,Duelos,159.0,160.0,11972790
Duelos aéreos,26/53 (49%),25/53 (47%),positive,team,26.0,25.0,aerialDuelsPercentage,Duelos,53.0,53.0,11972790
Regates,7/13 (54%),6/9 (67%),positive,team,7.0,6.0,dribblesPercentage,Duelos,13.0,9.0,11972790
Entradas totales,0,7,positive,event,0.0,7.0,totalTackle,Defensa,,,11972790
Intercepciones,29,23,positive,event,29.0,23.0,interceptionWon,Defensa,,,11972790
Despejes,12,28,positive,event,12.0,28.0,totalClearance,Defensa,,,11972790
Errores seguidos por remate,1,1,negative,event,1.0,1.0,errorsLeadToShot,Defensa,,,11972790
Salvadas totales,1,0,positive,event,1.0,0.0,goalkeeperSaves,Arquero,,,11972790
Saques de arco,7,1,positive,event,7.0,1.0,goalKicks,Arquero,,,11972790
Posesión,65%,35%,positive,event,65.0,35.0,ballPossession,General,,,11972793
Goles esperados,0.61,0.59,positive,event,0.61,0.59,expectedGoals,General,,,11972793
Remates totales,6,13,positive,event,6.0,13.0,totalShotsOnGoal,General,,,11972793
Atajadas,2,0,positive,event,2.0,0.0,goalkeeperSaves,General,,,11972793
Córners,2,8,positive,event,2.0,8.0,cornerKicks,General,,,11972793
Faltas,9,17,negative,event,9.0,17.0,fouls,General,,,11972793
Pases,505,269,positive,event,505.0,269.0,passes,General,,,11972793
Entradas,5,7,positive,event,5.0,7.0,totalTackle,General,,,11972793
Tiros libre,0,2,positive,event,0.0,2.0,freeKicks,General,,,11972793
Tarjetas amarillas,3,1,negative,event,3.0,1.0,yellowCards,General,,,11972793
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972793
Remates totales,6,13,positive,event,6.0,13.0,totalShotsOnGoal,Remates,,,11972793
Remates al arco,0,2,positive,event,0.0,2.0,shotsOnGoal,Remates,,,11972793
Palo,0,0,negative,event,0.0,0.0,hitWoodwork,Remates,,,11972793
Remates fuera,6,7,negative,event,6.0,7.0,shotsOffGoal,Remates,,,11972793
Remates bloqueados,0,4,negative,event,0.0,4.0,blockedScoringAttempt,Remates,,,11972793
Remates dentro del área,3,5,positive,event,3.0,5.0,totalShotsInsideBox,Remates,,,11972793
Remates fuera del área,3,8,positive,event,3.0,8.0,totalShotsOutsideBox,Remates,,,11972793
Pases en profundidad,0,2,positive,event,0.0,2.0,accurateThroughBall,Ataques,,,11972793
Toques en el área penal,10,11,positive,event,10.0,11.0,touchesInOppBox,Ataques,,,11972793
Fuera de juego,2,0,negative,event,2.0,0.0,offsides,Ataques,,,11972793
Pases precisos,423,188,positive,event,423.0,188.0,accuratePasses,Pases,,,11972793
Laterales,28,24,positive,event,28.0,24.0,throwIns,Pases,,,11972793
Fase de tercio final,37/47 (79%),32/52 (62%),positive,team,37.0,32.0,finalThirdPhaseStatistic,Pases,47.0,52.0,11972793
Pases largos,29/46 (63%),12/37 (32%),positive,team,29.0,12.0,accurateLongBalls,Pases,46.0,37.0,11972793
Centros,4/13 (30%),3/14 (21%),positive,team,4.0,3.0,accurateCross,Pases,13.0,14.0,11972793
Duelos,32%,36%,positive,event,32.0,36.0,duelWonPercent,Duelos,,,11972793
Pérdidas de posesión,5,4,negative,event,5.0,4.0,dispossessed,Duelos,,,11972793
Duelos en el suelo,38/133 (29%),43/120 (36%),positive,team,38.0,43.0,groundDuelsPercentage,Duelos,133.0,120.0,11972793
Duelos aéreos,13/26 (50%),11/27 (41%),positive,team,13.0,11.0,aerialDuelsPercentage,Duelos,26.0,27.0,11972793
Regates,16/24 (67%),11/17 (65%),positive,team,16.0,11.0,dribblesPercentage,Duelos,24.0,17.0,11972793
Entradas totales,5,7,positive,event,5.0,7.0,totalTackle,Defensa,,,11972793
Intercepciones,22,27,positive,event,22.0,27.0,interceptionWon,Defensa,,,11972793
Despejes,28,15,positive,event,28.0,15.0,totalClearance,Defensa,,,11972793
Salvadas totales,2,0,positive,event,2.0,0.0,goalkeeperSaves,Arquero,,,11972793
Saques de arco,5,8,positive,event,5.0,8.0,goalKicks,Arquero,,,11972793
Posesión,48%,52%,positive,event,48.0,52.0,ballPossession,General,,,11972791
Goles esperados,1.38,0.41,positive,event,1.38,0.41,expectedGoals,General,,,11972791
Remates totales,15,7,positive,event,15.0,7.0,totalShotsOnGoal,General,,,11972791
Atajadas,0,7,positive,event,0.0,7.0,goalkeeperSaves,General,,,11972791
Córners,3,3,positive,event,3.0,3.0,cornerKicks,General,,,11972791
Faltas,16,15,negative,event,16.0,15.0,fouls,General,,,11972791
Pases,252,308,positive,event,252.0,308.0,passes,General,,,11972791
Entradas,1,0,positive,event,1.0,0.0,totalTackle,General,,,11972791
Tiros libre,7,4,positive,event,7.0,4.0,freeKicks,General,,,11972791
Tarjetas amarillas,2,3,negative,event,2.0,3.0,yellowCards,General,,,11972791
Tarjetas rojas,0,0,negative,event,0.0,0.0,redCards,General,,,11972791
Remates totales,15,7,positive,event,15.0,7.0,totalShotsOnGoal,Remates,,,11972791
Remates al arco,7,0,positive,event,7.0,0.0,shotsOnGoal,Remates,,,11972791
Palo,0,0,negative,event,0.0,0.0,hitWoodwork,Remates,,,11972791
Remates fuera,8,5,negative,event,8.0,5.0,shotsOffGoal,Remates,,,11972791
Remates bloqueados,0,2,negative,event,0.0,2.0,blockedScoringAttempt,Remates,,,11972791
Remates dentro del área,13,2,positive,event,13.0,2.0,totalShotsInsideBox,Remates,,,11972791
Remates fuera del área,2,5,positive,event,2.0,5.0,totalShotsOutsideBox,Remates,,,11972791
Pases en profundidad,0,2,positive,event,0.0,2.0,accurateThroughBall,Ataques,,,11972791
Toques en el área penal,19,8,positive,event,19.0,8.0,touchesInOppBox,Ataques,,,11972791
Fuera de juego,1,5,negative,event,1.0,5.0,offsides,Ataques,,,11972791
Pases precisos,182,222,positive,event,182.0,222.0,accuratePasses,Pases,,,11972791
Laterales,31,26,positive,event,31.0,26.0,throwIns,Pases,,,11972791
Fase de tercio final,26/41 (63%),31/60 (52%),positive,team,26.0,31.0,finalThirdPhaseStatistic,Pases,41.0,60.0,11972791
Pases largos,24/44 (54%),31/59 (52%),positive,team,24.0,31.0,accurateLongBalls,Pases,44.0,59.0,11972791
Centros,4/11 (36%),0/11 (0%),positive,team,4.0,0.0,accurateCross,Pases,11.0,11.0,11972791
Duelos,41%,41%,positive,event,41.0,41.0,duelWonPercent,Duelos,,,11972791
Pérdidas de posesión,11,9,negative,event,11.0,9.0,dispossessed,Duelos,,,11972791
Duelos en el suelo,34/114 (30%),52/122 (43%),positive,team,34.0,52.0,groundDuelsPercentage,Duelos,114.0,122.0,11972791
Duelos aéreos,35/54 (65%),18/45 (40%),positive,team,35.0,18.0,aerialDuelsPercentage,Duelos,54.0,45.0,11972791
Regates,10/14 (71%),12/22 (55%),positive,team,10.0,12.0,dribblesPercentage,Duelos,14.0,22.0,11972791
Entradas totales,1,0,positive,event,1.0,0.0,totalTackle,Defensa,,,11972791
Intercepciones,12,17,positive,event,12.0,17.0,interceptionWon,Defensa,,,11972791
Despejes,18,15,positive,event,18.0,15.0,totalClearance,Defensa,,,11972791
Errores seguidos por remate,1,2,negative,event,1.0,2.0,errorsLeadToShot,Defensa,,,11972791
Salvadas totales,0,7,positive,event,0.0,7.0,goalkeeperSaves,Arquero,,,11972791
Saques de arco,11,13,positive,event,11.0,13.0,goalKicks,Arquero,,,11972791
Posesión,53%,47%,positive,event,53.0,47.0,ballPossession,General,,,11972796
Goles esperados,0.75,1.21,positive,event,0.75,1.21,expectedGoals,General,,,11972796
Remates totales,4,15,positive,event,4.0,15.0,totalShotsOnGoal,General,,,11972796
Atajadas,3,1,positive,event,3.0,1.0,goalkeeperSaves,General,,,11972796
Córners,5,9,positive,event,5.0,9.0,cornerKicks,General,,,11972796
Faltas,19,16,negative,event,19.0,16.0,fouls,General,,,11972796
